ts,icao,lat,lon,alt,vw,dw,vwx,vwy
1484138746.4,400B82,52.49631,4.2514,4725,22.86,120.48,19.7,-11.6
1484138746.4,484B8F,52.5071,4.03748,8200,19.71,121.48,16.81,-10.29
1484138746.5,484130,51.48259,3.67661,20350,45.13,133.86,32.54,-31.27
1484138746.5,4852F4,51.7879,3.99227,13650,53.76,135.61,37.61,-38.41
1484138746.5,4CA4EA,51.77518,2.20558,22050,52.68,132.05,39.12,-35.28
1484138746.6,3C66A7,51.69653,2.93832,37950,53.82,136.19,37.25,-38.84
1484138746.6,484161,52.29627,3.08245,19325,55.02,126.54,44.21,-32.76
1484138746.7,484368,52.75695,2.67878,23800,58.89,121.69,50.11,-30.93
1484138746.8,3C6DD1,51.91133,3.52999,37975,53.54,133.07,39.11,-36.56
1484138746.8,44CE68,51.79706,4.82181,19925,51.05,134.34,36.51,-35.69
1484138747.1,3C66A7,51.69653,2.93654,37950,53.82,136.19,37.25,-38.84
1484138747.1,484161,52.29669,3.08261,19300,55.03,126.47,44.25,-32.71
1484138747.2,405EE1,51.80438,2.67124,33950,53.13,129.88,40.77,-34.07
1484138747.2,44CE68,51.79651,4.82114,19925,51.05,134.34,36.51,-35.69
1484138747.3,484368,52.75677,2.68011,23800,58.89,121.69,50.11,-30.93
1484138747.4,3C6DD1,51.91113,3.52829,37975,53.54,133.07,39.11,-36.56
1484138747.4,484130,51.48375,3.67661,20325,44.73,133.07,32.68,-30.55
1484138747.4,4852F4,51.78885,3.99353,13650,53.87,136.7,36.95,-39.2
1484138747.5,406A9F,51.78611,2.24678,29350,54.25,126.34,43.7,-32.14
1484138747.5,484B8F,52.50687,4.03983,8150,19.65,120.93,16.86,-10.1
1484138747.7,405EE1,51.80445,2.6696,33925,54.04,130.27,41.23,-34.93
1484138747.7,44CE68,51.79565,4.8201,19900,50.39,134.33,36.05,-35.22
1484138747.8,3C6DD1,51.911,3.52722,37975,53.54,133.07,39.11,-36.56
1484138747.8,400B82,52.49603,4.25469,4700,22.53,121.79,19.15,-11.87
1484138747.9,4852F4,51.78927,3.99406,13625,54.12,137.22,36.75,-39.72
1484138748.0,484161,52.29744,3.08495,19275,52.23,125.95,42.28,-30.66
1484138748.2,44CE68,51.79504,4.81941,19875,50.39,134.41,35.99,-35.26
1484138748.3,405EE1,51.80449,2.66853,33925,54.04,130.27,41.23,-34.93
1484138748.4,4852F4,51.78983,3.99479,13600,54.09,137.17,36.77,-39.67
1484138748.5,393D84,50.14467,5.65633,34975,59.11,145.37,33.59,-48.64
1484138748.5,3C64F9,51.01428,2.73493,35000,48.37,127.88,38.17,-29.7
1484138748.5,44CE68,51.79579,4.82033,19875,50.39,134.41,35.99,-35.26
1484138748.5,484161,52.29785,3.08732,19250,52.24,125.88,42.33,-30.62
1484138748.5,484B8F,52.50664,4.04228,8125,19.7,120.86,16.91,-10.1
1484138748.7,3C66A7,51.69659,2.93213,37950,53.82,136.19,37.25,-38.84
1484138748.7,400B82,52.49583,4.25674,4675,22.94,120.59,19.75,-11.67
1484138748.7,484368,52.75607,2.68561,23750,58.34,120.31,50.36,-29.44
1484138748.9,3C6DD1,51.91068,3.52449,37950,53.45,133.15,38.99,-36.56
1484138748.9,4852F4,51.79024,3.99539,13600,53.82,136.58,36.99,-39.09
1484138749.1,44CE68,51.79528,4.81964,19850,50.38,134.49,35.94,-35.31
1484138749.1,484B8F,52.50655,4.04213,8125,19.48,119.52,16.95,-9.6
1484138749.3,405EE1,51.80461,2.66574,33925,53.65,129.5,41.4,-34.13
1484138749.4,484161,52.29863,3.08968,19225,54.18,125.91,43.88,-31.78
1484138749.5,4B8E10,50.66122,5.58944,35000,53.06,134.63,37.76,-37.27
1484138749.5,4BAB30,52.9676,1.09,33000,54.36,116.88,48.49,-24.58
1484138749.6,44CE68,51.79303,4.81706,19825,50.62,133.94,36.45,-35.13
1484138749.6,484B8F,52.50641,4.04454,8100,19.75,121.0,16.93,-10.17
1484138749.8,484368,52.75562,2.68906,23725,58.81,121.73,50.01,-30.93
1484138749.8,4852F4,51.79118,3.99666,13575,54.04,136.5,37.2,-39.2
1484138749.8,8005EF,51.77205,2.00874,28700,56.77,126.55,45.6,-33.81
1484138749.9,3C6DD1,51.91035,3.52173,37950,53.45,133.15,38.99,-36.56
1484138750.0,484B8F,52.50632,4.0447,8100,19.75,121.0,16.93,-10.17
1484138750.1,44CE68,51.79244,4.81628,19800,50.61,134.02,36.39,-35.17
1484138750.1,4CA4EA,51.77728,2.20009,22000,53.01,131.74,39.55,-35.29
1484138750.2,484368,52.75543,2.69043,23700,58.87,121.7,50.09,-30.94
1484138750.4,484161,52.29945,3.0896,19200,52.49,126.09,42.42,-30.92
1484138750.4,4852F4,51.79179,3.99746,13575,54.04,136.5,37.2,-39.2
1484138750.4,8005EF,51.77197,2.00745,28675,56.69,126.6,45.51,-33.8
1484138750.5,484B8F,52.50623,4.04701,8100,19.75,121.0,16.93,-10.17
1484138750.7,44CE68,51.79183,4.8156,19800,50.61,134.02,36.39,-35.17
1484138750.8,3C6DD1,51.91007,3.519,37950,53.45,133.15,38.99,-36.56
1484138750.8,8005EF,51.77193,2.00649,28650,56.62,126.64,45.43,-33.79
1484138750.9,4852F4,51.79216,3.99798,13550,54.78,136.76,37.53,-39.91
1484138751.1,484368,52.75495,2.69393,23675,58.03,119.67,50.42,-28.73
1484138751.2,406A9F,51.78552,2.23713,29250,54.57,126.12,44.08,-32.17
1484138751.2,44CE68,51.79092,4.81461,19775,50.6,134.1,36.34,-35.22
1484138751.4,3C66A7,51.69667,2.92474,37950,53.82,136.19,37.25,-38.84
1484138751.5,400B82,52.49524,4.26323,4625,24.01,119.54,20.89,-11.84
1484138751.5,484161,52.30046,3.09418,19150,56.6,126.1,45.73,-33.34
1484138751.5,4852F4,51.79281,3.99887,13550,54.78,136.76,37.53,-39.91
1484138751.6,44CE68,51.79037,4.81394,19750,50.59,134.18,36.28,-35.26
1484138751.7,484B8F,52.50599,4.04933,8075,20.87,119.44,18.18,-10.26
1484138751.8,3C6DD1,51.90976,3.51631,37950,53.45,133.15,38.99,-36.56
1484138751.9,3C66A7,51.69668,2.9232,37950,53.82,136.19,37.25,-38.84
1484138751.9,405EE1,51.80487,2.65862,33875,53.2,129.87,40.83,-34.1
1484138751.9,4852F4,51.79318,3.99933,13525,54.75,136.7,37.55,-39.85
1484138752.1,484B8F,52.5059,4.04948,8075,20.87,119.44,18.18,-10.26
1484138752.3,4852F4,51.79376,4.00014,13525,54.75,136.7,37.55,-39.85
1484138752.5,405EE1,51.80493,2.65698,33875,53.2,129.87,40.83,-34.1
1484138752.7,44CE68,51.78864,4.81186,19725,50.58,134.26,36.22,-35.31
1484138752.9,3C66A7,51.69668,2.9203,37950,53.82,136.19,37.25,-38.84
1484138752.9,484130,51.49069,3.68225,20175,44.42,133.37,32.29,-30.51
1484138752.9,4852F4,51.79435,4.00093,13500,54.26,136.64,37.26,-39.45
1484138752.9,8005EF,51.77161,2.00107,28550,56.33,126.83,45.09,-33.77
1484138753.1,484368,52.75406,2.70004,23625,57.96,118.51,50.93,-27.67
1484138753.3,44CE68,51.78806,4.81117,19700,50.57,134.35,36.17,-35.35
1484138753.3,484130,51.4912,3.68233,20150,44.39,133.3,32.31,-30.44
1484138753.5,4852F4,51.79476,4.00154,13500,54.26,136.64,37.26,-39.45
1484138753.6,484368,52.75374,2.70217,23625,58.13,118.49,51.09,-27.73
1484138753.8,3C6DD1,51.90919,3.51139,37950,53.14,133.32,38.66,-36.46
1484138753.9,484130,51.49191,3.68324,20150,44.03,132.56,32.43,-29.78
1484138753.9,484B8F,52.50552,4.05411,8050,20.03,121.33,17.11,-10.42
1484138754.0,4852F4,51.79532,4.00229,13475,54.55,137.09,37.14,-39.95
1484138754.3,44CE68,51.7869,4.80988,19675,50.56,134.43,36.11,-35.39
1484138754.3,484130,51.49246,3.68317,20125,44.0,132.49,32.45,-29.72
1484138754.3,484B8F,52.5054,4.05647,8050,20.03,121.33,17.11,-10.42
1484138754.4,4852F4,51.79573,4.00281,13475,54.55,137.09,37.14,-39.95
1484138754.6,484161,52.30349,3.10081,19075,50.71,127.05,40.48,-30.55
1484138754.7,484368,52.75319,2.70554,23600,57.54,116.36,51.55,-25.55
1484138754.8,405EE1,51.80516,2.65038,33825,53.03,129.46,40.94,-33.71
1484138754.8,44CE68,51.78603,4.80882,19650,50.23,134.56,35.79,-35.25
1484138754.8,484B8F,52.50531,4.0564,8050,20.55,120.63,17.68,-10.47
1484138754.9,3C6DD1,51.90882,3.50809,37950,53.41,133.64,38.65,-36.85
1484138754.9,42432D,50.92561,7.02123,34950,62.54,141.86,38.63,-49.18
1484138754.9,484130,51.49306,3.68416,20100,43.96,132.41,32.46,-29.65
1484138754.9,4852F4,51.7961,4.00333,13450,54.31,137.87,36.43,-40.28
1484138755.1,484161,52.304,3.10081,19050,50.71,126.97,40.52,-30.5
1484138755.1,484368,52.75301,2.70691,23575,57.6,116.34,51.62,-25.56
1484138755.2,405EE1,51.80516,2.64926,33800,52.95,129.51,40.85,-33.69
1484138755.2,406A9F,51.78494,2.22702,29150,54.04,126.37,43.51,-32.05
1484138755.3,484B8F,52.5052,4.0589,8050,20.55,120.63,17.68,-10.47
1484138755.4,484130,51.49376,3.68416,20100,43.96,132.41,32.46,-29.65
1484138755.5,4852F4,51.79667,4.00414,13450,53.78,137.33,36.45,-39.55
1484138755.6,44CE68,51.78484,4.80741,19625,50.47,134.01,36.3,-35.07
1484138755.6,484161,52.30449,3.1028,19050,50.33,127.47,39.95,-30.62
1484138755.7,405EE1,51.80521,2.64815,33800,53.15,129.6,40.95,-33.88
1484138755.7,484B8F,52.50511,4.05882,8050,19.56,121.92,16.6,-10.34
1484138755.9,3C6DD1,51.90848,3.50533,37950,53.41,133.64,38.65,-36.85
1484138755.9,484130,51.49429,3.6851,20075,43.42,132.75,31.89,-29.47
1484138756.1,44CE68,51.78429,4.80682,19600,50.46,134.09,36.25,-35.11
1484138756.1,484B8F,52.50501,4.05882,8050,19.56,121.92,16.6,-10.34
1484138756.1,4852F4,51.79733,4.00496,13425,53.75,137.28,36.47,-39.49
1484138756.1,4B8E10,50.65754,5.61186,35000,53.12,135.59,37.17,-37.94
1484138756.2,405EE1,51.80524,2.64656,33800,53.15,129.6,40.95,-33.88
1484138756.3,484130,51.49489,3.6851,20075,43.42,132.75,31.89,-29.47
1484138756.5,44CE68,51.78397,4.80644,19600,50.46,134.09,36.25,-35.11
1484138756.5,484B8F,52.50494,4.06128,8050,19.56,121.92,16.6,-10.34
1484138756.6,405EE1,51.80524,2.64542,33775,52.87,129.16,40.99,-33.39
1484138756.6,4852F4,51.79788,4.00574,13400,54.53,137.46,36.87,-40.18
1484138756.9,3C6DD1,51.90817,3.5026,37950,53.41,133.64,38.65,-36.85
1484138756.9,484B8F,52.50485,4.06128,8050,19.79,123.22,16.56,-10.84
1484138757.0,44CE68,51.78308,4.80537,19575,50.45,134.17,36.19,-35.16
1484138757.1,4852F4,51.79826,4.0062,13400,54.53,137.46,36.87,-40.18
1484138757.1,4CA4EA,51.78136,2.18948,21875,52.74,132.45,38.92,-35.6
1484138757.4,471F48,52.33145,5.56023,36050,50.66,135.32,35.62,-36.02
1484138757.5,484B8F,52.50473,4.06361,8025,20.34,122.39,17.18,-10.9
1484138757.6,44CE68,51.78355,4.806,19550,50.45,134.25,36.13,-35.2
1484138757.6,4852F4,51.79884,4.00697,13400,54.4,138.64,35.95,-40.83
1484138757.7,405EE1,51.8053,2.64266,33750,52.99,129.3,41.01,-33.56
1484138757.8,3C6DD1,51.90784,3.49991,37950,53.41,133.64,38.65,-36.85
1484138757.8,8005EF,51.77088,1.98891,28275,56.39,126.9,45.1,-33.86
1484138758.0,4852F4,51.79921,4.00756,13375,54.37,138.58,35.97,-40.77
1484138758.1,405EE1,51.80533,2.64107,33750,52.99,129.3,41.01,-33.56
1484138758.1,44CE68,51.78136,4.80331,19550,50.45,134.25,36.13,-35.2
1484138758.1,484B8F,52.50459,4.06353,8025,20.34,122.39,17.18,-10.9
1484138758.5,4852F4,51.79971,4.00815,13375,54.37,138.58,35.97,-40.77
1484138758.5,4CA1D1,50.65434,5.94678,35000,57.82,140.74,36.59,-44.77
1484138758.6,405EE1,51.80538,2.63992,33750,53.39,129.76,41.04,-34.15
1484138758.6,44CE68,51.7808,4.8027,19525,50.04,133.8,36.12,-34.64
1484138758.7,484B8F,52.50449,4.06586,8025,19.62,125.08,16.06,-11.27
1484138758.7,4B8E10,50.65604,5.62283,34975,53.19,135.52,37.27,-37.95
1484138758.9,3C6DD1,51.90756,3.49718,37950,53.41,133.64,38.65,-36.85
1484138759.0,405EE1,51.80538,2.63885,33725,53.31,129.81,40.95,-34.14
1484138759.0,4852F4,51.80021,4.00887,13350,54.06,137.96,36.2,-40.14
1484138759.1,44CE68,51.77994,4.80169,19500,50.03,133.88,36.06,-34.68
1484138759.1,484B8F,52.50439,4.06601,8025,19.62,125.08,16.06,-11.27
1484138759.5,471F48,52.33049,5.55414,36050,50.92,134.82,36.12,-35.89
1484138759.5,484130,51.49879,3.68874,19975,42.93,133.32,31.24,-29.45
1484138759.6,44CE68,51.77962,4.80132,19500,50.03,133.88,36.06,-34.68
1484138759.6,4B8E10,50.65554,5.62671,35000,53.12,135.59,37.17,-37.94
1484138759.6,8005EF,51.7706,1.98448,28175,55.7,126.63,44.7,-33.23
1484138759.8,4CA355,53.97816,3.76855,36000,61.99,123.77,51.54,-34.46
1484138759.9,405EE1,51.80543,2.63664,33700,53.23,129.66,40.98,-33.98
1484138760.0,484130,51.49942,3.68873,19975,42.93,133.32,31.24,-29.45
1484138760.0,4852F4,51.80118,4.01016,13325,53.5,137.36,36.24,-39.36
1484138760.1,44CE68,51.77875,4.80026,19475,50.02,133.96,36.01,-34.73
1484138760.2,484B8F,52.50413,4.06824,8025,19.88,126.53,15.97,-11.83
1484138760.5,44CE68,51.77819,4.79965,19450,50.66,133.94,36.48,-35.15
1484138760.7,484B8F,52.50403,4.07059,8025,20.11,124.46,16.58,-11.38
1484138760.9,405EE1,51.80544,2.6339,33675,52.95,129.03,41.13,-33.34
1484138761.0,4852F4,51.80217,4.01146,13300,53.3,138.09,35.61,-39.67
1484138761.1,44CE68,51.77759,4.79897,19450,50.66,133.94,36.48,-35.15
1484138761.2,484B8F,52.50394,4.07295,8000,20.16,124.39,16.64,-11.39
1484138761.5,405EE1,51.80547,2.63222,33650,52.66,128.7,41.1,-32.93
1484138761.5,484368,52.74871,2.72916,23425,58.86,121.32,50.28,-30.59
1484138761.6,4852F4,51.80273,4.01224,13300,52.61,138.13,35.11,-39.18
1484138761.7,484B8F,52.5038,4.07302,8000,21.16,122.87,17.77,-11.49
1484138762.0,405EE1,51.80548,2.63063,33650,53.07,129.26,41.09,-33.59
1484138762.1,4852F4,51.80333,4.01299,13275,52.58,138.07,35.13,-39.12
1484138762.1,4CA4EA,51.78424,2.18197,21800,52.54,132.47,38.75,-35.48
1484138762.2,484B8F,52.50371,4.07539,8000,21.16,122.87,17.77,-11.49
1484138762.5,405EE1,51.80547,2.62894,33625,53.62,130.15,40.98,-34.57
1484138762.5,484368,52.74797,2.73254,23400,59.55,124.07,49.33,-33.36
1484138762.5,4852F4,51.8037,4.01352,13250,52.55,138.02,35.15,-39.06
1484138762.6,44CE68,51.77531,4.7963,19400,50.16,134.31,35.89,-35.04
1484138762.7,484130,51.50284,3.69156,19900,43.24,133.63,31.3,-29.84
1484138762.9,400B82,52.49277,4.2897,4525,24.41,120.47,21.04,-12.38
1484138762.9,405EE1,51.80548,2.6284,33625,53.62,130.15,40.98,-34.57
1484138763.1,44CE68,51.77498,4.79591,19375,50.15,134.39,35.84,-35.09
1484138763.1,4852F4,51.80417,4.01413,13250,52.55,138.02,35.15,-39.06
1484138763.3,484B8F,52.50343,4.07781,8000,20.69,123.46,17.26,-11.41
1484138763.4,400B82,52.49268,4.29087,4525,24.41,120.47,21.04,-12.38
1484138763.5,4852F4,51.80454,4.01466,13225,52.24,137.37,35.38,-38.44
1484138763.6,44CE68,51.77412,4.79494,19375,50.15,134.39,35.84,-35.09
1484138763.8,484B8F,52.50334,4.07773,8000,21.2,122.73,17.83,-11.46
1484138763.9,405EE1,51.80548,2.62506,33600,53.32,129.52,41.13,-33.94
1484138764.0,400B82,52.49254,4.2922,4525,23.71,119.99,20.54,-11.85
1484138764.1,44CE68,51.77353,4.7942,19350,50.14,134.47,35.78,-35.13
1484138764.1,4852F4,51.80511,4.01543,13225,52.8,137.85,35.43,-39.14
1484138764.2,471F48,52.32838,5.541,36025,51.4,134.22,36.83,-35.85
1484138764.2,484130,51.50464,3.69245,19850,43.17,133.48,31.32,-29.71
1484138764.4,484B8F,52.5032,4.08005,8000,21.2,122.73,17.83,-11.46
1484138764.5,44CE68,51.77405,4.79477,19325,50.14,134.55,35.73,-35.17
1484138764.5,4852F4,51.80566,4.01611,13225,52.32,137.93,35.06,-38.83
1484138764.7,484163,50.87141,3.187,25350,46.61,135.33,32.77,-33.14
1484138764.7,4B8E10,50.65274,5.64538,35000,53.12,135.59,37.17,-37.94
1484138764.8,405EE1,51.80548,2.62291,33575,52.37,129.53,40.39,-33.33
1484138764.9,44CE68,51.77349,4.79416,19325,50.14,134.55,35.73,-35.17
1484138764.9,4CA4EA,51.78589,2.17774,21750,51.73,132.59,38.08,-35.01
1484138765.0,3C66A7,51.69699,2.88866,37950,53.35,135.4,37.47,-37.99
1484138765.0,400B82,52.4923,4.29456,4500,23.06,119.43,20.09,-11.33
1484138765.0,4852F4,51.80603,4.01665,13200,51.73,136.67,35.5,-37.63
1484138765.2,405EE1,51.80548,2.6218,33550,52.29,129.58,40.3,-33.32
1484138765.2,484163,50.87224,3.18817,25350,46.61,135.33,32.77,-33.14
1484138765.4,44CE68,51.77154,4.79187,19300,50.13,134.63,35.67,-35.22
1484138765.5,400B82,52.49222,4.29573,4500,23.76,119.94,20.59,-11.86
1484138765.5,4852F4,51.8065,4.01726,13175,51.22,136.88,35.01,-37.39
1484138765.7,484B8F,52.50292,4.08244,7975,20.74,123.39,17.32,-11.41
1484138765.8,484130,51.50661,3.6943,19800,42.46,134.75,30.16,-29.89
1484138765.9,44CE68,51.77102,4.79126,19300,49.98,133.47,36.27,-34.39
1484138765.9,4852F4,51.80687,4.01779,13175,51.22,136.88,35.01,-37.39
1484138766.0,400B82,52.49212,4.29683,4500,24.24,119.5,21.1,-11.94
1484138766.2,484130,51.50716,3.69438,19800,42.46,134.75,30.16,-29.89
1484138766.3,44CE68,51.7707,4.79088,19275,49.97,133.55,36.22,-34.43
1484138766.3,484B8F,52.50279,4.08478,7975,20.74,123.39,17.32,-11.41
1484138766.4,400B82,52.49202,4.29777,4500,24.24,119.5,21.1,-11.94
1484138766.4,484368,52.7449,2.74501,23300,58.84,119.06,51.43,-28.58
1484138766.4,4852F4,51.8074,4.01847,13150,51.2,136.82,35.03,-37.34
1484138766.6,405EE1,51.80547,2.61795,33525,52.64,129.89,40.39,-33.76
1484138766.8,3C64F9,51.00324,2.80533,35000,48.1,128.56,37.61,-29.98
1484138766.8,484B8F,52.5027,4.08493,7975,20.74,123.39,17.32,-11.41
1484138766.9,3C66A7,51.69705,2.88368,37950,53.35,135.4,37.47,-37.99
1484138766.9,400B82,52.4919,4.29893,4500,24.24,119.3,21.14,-11.86
1484138766.9,44CE68,51.76982,4.78982,19250,49.96,133.63,36.16,-34.47
1484138766.9,4852F4,51.80782,4.01899,13150,51.02,137.43,34.52,-37.58
1484138767.2,484B8F,52.50259,4.08715,7975,20.74,123.39,17.32,-11.41
1484138767.3,4852F4,51.80814,4.01944,13150,51.02,137.43,34.52,-37.58
1484138767.4,3C64F9,51.00291,2.80762,35000,48.1,128.56,37.61,-29.98
1484138767.4,400B82,52.49179,4.30013,4500,24.24,119.3,21.14,-11.86
1484138767.4,8005EF,51.76949,1.9651,27800,56.46,126.15,45.6,-33.31
1484138767.6,394C13,50.8006,3.55461,22000,49.23,136.43,33.93,-35.67
1484138767.7,484B8F,52.5025,4.08715,7975,20.74,123.39,17.32,-11.41
1484138767.8,44CE68,51.76837,4.78813,19225,49.95,133.71,36.11,-34.52
1484138767.8,47A619,53.14613,3.12443,40000,44.47,115.18,40.25,-18.92
1484138767.8,4852F4,51.80873,4.02023,13125,50.55,137.57,34.11,-37.31
1484138767.9,484163,50.87661,3.19077,25300,46.52,135.15,32.81,-32.98
1484138767.9,4CA4EA,51.78764,2.17323,21700,51.59,132.61,37.97,-34.93
1484138768.0,400B82,52.4917,4.30154,4500,23.95,120.89,20.55,-12.29
1484138768.0,4B18F2,50.0302,1.88171,36025,52.79,138.9,34.7,-39.78
1484138768.3,44CE68,51.76781,4.78752,19225,49.95,133.71,36.11,-34.52
1484138768.3,484163,50.87737,3.19197,25300,46.52,135.15,32.81,-32.98
1484138768.3,484B8F,52.50238,4.08943,7975,20.74,123.39,17.32,-11.41
1484138768.4,400B82,52.49161,4.30248,4500,23.95,120.89,20.55,-12.29
1484138768.4,47A619,53.14506,3.12351,40000,44.47,115.18,40.25,-18.92
1484138768.4,4852F4,51.80928,4.021,13125,50.55,137.57,34.11,-37.31
1484138768.5,471F48,52.32646,5.52902,36025,51.99,134.82,36.88,-36.65
1484138768.6,405EE1,51.80543,2.61246,33450,53.49,129.75,41.12,-34.2
1484138768.7,484B8F,52.50229,4.08951,7950,20.29,124.09,16.8,-11.37
1484138768.9,44CE68,51.76694,4.78648,19200,49.94,133.79,36.05,-34.56
1484138768.9,4852F4,51.80989,4.02176,13100,50.53,137.51,34.13,-37.26
1484138768.9,4CA4EA,51.78822,2.17166,21675,52.2,132.52,38.47,-35.28
1484138769.0,400B82,52.49147,4.30382,4500,24.17,122.11,20.47,-12.85
1484138769.2,484B8F,52.50215,4.08943,7950,20.29,124.09,16.8,-11.37
1484138769.3,3C66A7,51.69708,2.87641,37950,53.35,135.4,37.47,-37.99
1484138769.3,44CE68,51.76637,4.78584,19175,49.93,133.87,36.0,-34.61
1484138769.4,471F48,52.32655,5.52948,36025,51.99,134.82,36.88,-36.65
1484138769.5,4852F4,51.81031,4.02237,13100,50.25,136.89,34.34,-36.69
1484138769.7,405EE1,51.80539,2.6097,33425,53.19,129.24,41.2,-33.65
1484138769.8,3C66A7,51.69713,2.87537,37950,53.35,135.4,37.47,-37.99
1484138769.8,484B8F,52.50203,4.09194,7950,20.52,122.25,17.35,-10.95
1484138769.9,400B82,52.49126,4.30595,4500,23.25,120.61,20.01,-11.84
1484138769.9,484F16,52.32434,4.97461,2300,25.51,109.79,24.0,-8.64
1484138769.9,4852F4,51.81084,4.02307,13075,50.23,136.83,34.36,-36.64
1484138770.2,484B8F,52.50192,4.09416,7950,20.52,122.25,17.35,-10.95
1484138770.3,8005EF,51.76909,1.95794,27675,56.32,125.33,45.95,-32.57
1484138770.4,400B82,52.49114,4.30711,4500,23.25,120.61,20.01,-11.84
1484138770.4,4852F4,51.81125,4.02352,13075,50.23,136.83,34.36,-36.64
1484138770.5,44CE68,51.76492,4.7841,19150,50.18,133.32,36.51,-34.42
1484138770.6,4CA1D1,50.64638,5.99131,35000,57.96,141.8,35.84,-45.55
1484138770.7,484B8F,52.50183,4.09409,7950,21.25,122.74,17.88,-11.5
1484138770.9,44CE68,51.76404,4.7831,19125,49.53,133.29,36.05,-33.96
1484138771.0,4852F4,51.8118,4.02435,13050,49.96,136.91,34.13,-36.49
1484138771.1,484B8F,52.50174,4.09424,7950,21.25,122.74,17.88,-11.5
1484138771.3,400B82,52.49098,4.30923,4500,23.73,120.15,20.52,-11.92
1484138771.5,4852F4,51.81218,4.02481,13050,49.7,136.28,34.35,-35.92
1484138771.6,405EE1,51.8053,2.60421,33350,53.17,129.27,41.16,-33.65
1484138771.6,484B8F,52.50166,4.09649,7950,20.75,123.47,17.31,-11.45
1484138771.8,4CA4EA,51.78983,2.16742,21650,51.46,132.63,37.86,-34.85
1484138772.0,4852F4,51.81276,4.0256,13025,49.67,136.22,34.37,-35.86
1484138772.1,405EE1,51.8053,2.60309,33325,53.09,129.32,41.07,-33.64
1484138772.1,484B8F,52.50152,4.09657,7925,20.8,123.41,17.36,-11.45
1484138772.1,8005EF,51.76884,1.95374,27600,56.5,125.12,46.21,-32.5
1484138772.4,471F48,52.32476,5.51828,36025,51.99,134.82,36.88,-36.65
1484138772.5,4852F4,51.81317,4.02612,13025,49.67,136.22,34.37,-35.86
1484138772.6,405EE1,51.80524,2.60147,33325,53.75,130.12,41.1,-34.64
1484138772.6,406A9F,51.78227,2.18212,28650,54.7,127.23,43.56,-33.1
1484138772.6,44CE68,51.76208,4.78081,19075,49.6,132.71,36.45,-33.64
1484138772.6,484130,51.51508,3.70079,19625,43.49,135.25,30.62,-30.89
1484138772.7,400B82,52.49066,4.31244,4500,24.43,120.63,21.02,-12.44
1484138772.7,484B8F,52.50142,4.09904,7925,20.8,123.41,17.36,-11.45
1484138772.7,4CA4EA,51.79044,2.16591,21625,52.07,132.54,38.36,-35.2
1484138772.8,484163,50.88474,3.19702,25225,47.06,134.4,33.62,-32.93
1484138773.0,405EE1,51.80524,2.60033,33300,53.67,130.17,41.01,-34.62
1484138773.1,400B82,52.49057,4.31343,4500,24.43,120.63,21.02,-12.44
1484138773.1,44CE68,51.76122,4.7798,19050,49.59,132.79,36.39,-33.69
1484138773.1,484130,51.51568,3.70079,19600,43.45,135.18,30.63,-30.82
1484138773.4,405EE1,51.80519,2.59926,33275,53.59,130.23,40.92,-34.61
1484138773.5,4852F4,51.81432,4.02768,13000,49.17,136.43,33.89,-35.62
1484138773.6,44CE68,51.76195,4.78069,19050,49.21,132.24,36.43,-33.08
1484138773.6,484130,51.51636,3.7018,19600,43.45,135.18,30.63,-30.82
1484138773.6,8005EF,51.7686,1.94977,27525,55.89,124.59,46.01,-31.73
1484138773.7,400B82,52.49043,4.3148,4500,24.43,120.63,21.02,-12.44
1484138773.7,484B8F,52.50119,4.10127,7925,20.57,122.18,17.41,-10.95
1484138774.0,405EE1,51.80516,2.5976,33275,53.59,129.93,41.1,-34.4
1484138774.1,4852F4,51.81468,4.02812,12975,49.14,136.37,33.91,-35.57
1484138774.2,44CE68,51.75976,4.77814,19025,49.2,132.32,36.38,-33.12
1484138774.2,484B8F,52.5011,4.10143,7925,20.57,122.18,17.41,-10.95
1484138774.3,400B82,52.4903,4.31618,4500,24.43,120.63,21.02,-12.44
1484138774.3,471F48,52.32388,5.51286,36025,51.99,134.82,36.88,-36.65
1484138774.4,405EE1,51.80511,2.59649,33250,53.52,129.98,41.01,-34.39
1484138774.6,44CE68,51.75925,4.77745,19000,49.19,132.4,36.32,-33.17
1484138774.6,484B8F,52.50101,4.10362,7925,20.53,122.33,17.35,-10.98
1484138774.7,4852F4,51.81529,4.02901,12950,49.12,136.31,33.93,-35.51
1484138774.8,400B82,52.49021,4.31739,4500,24.43,120.63,21.02,-12.44
1484138774.9,3C66A7,51.69722,2.8606,37950,53.46,136.29,36.94,-38.64
1484138774.9,405EE1,51.8051,2.59483,33225,53.66,130.3,40.93,-34.71
1484138774.9,47A619,53.13345,3.11376,39975,44.26,116.45,39.63,-19.71
1484138775.0,44CE68,51.75864,4.77676,19000,49.19,132.4,36.32,-33.17
1484138775.1,484B8F,52.50087,4.1037,7900,20.58,122.26,17.4,-10.98
1484138775.1,4852F4,51.81583,4.02968,12950,49.12,136.31,33.93,-35.51
1484138775.2,484130,51.51829,3.70262,19550,43.38,135.03,30.66,-30.69
1484138775.3,471F48,52.32344,5.50995,36025,51.99,134.82,36.88,-36.65
1484138775.4,44CE68,51.75808,4.77615,18975,49.18,132.48,36.27,-33.21
1484138775.5,405EE1,51.80505,2.59377,33200,53.81,130.41,40.97,-34.89
